70,5.70,5.759,899.41,4.30,4.276,835.93,11.26,-25.75,-7.11,6.95,69.898
70,5.70,5.712,872.43,7.34,3.392,781.33,17.06,-40.62,-10.50,9.71,70.634
70,5.70,5.663,780.44,17.11,3.208,657.94,30.15,-43.34,-15.76,13.05,70.260
70,5.70,5.673,702.84,25.35,3.594,575.13,38.95,-36.64,-18.24,13.59,69.807
70,5.70,5.712,613.29,34.90,3.905,503.97,46.50,-31.64,-17.90,11.60,69.583
70,5.70,5.814,502.08,46.75,4.261,423.31,55.06,-26.70,-15.78,8.31,69.098
70,5.70,5.722,426.90,54.83,4.284,363.74,61.39,-25.13,-14.91,6.56,68.957
70,4.70,4.679,941.14,0.00,4.679,941.14,0.00,0.00,-0.01,0.00,70.121
70,4.70,4.620,902.98,3.98,3.541,854.17,9.24,-23.37,-5.42,5.26,70.201
70,4.70,4.657,678.02,27.93,2.670,564.37,40.03,-42.66,-16.78,12.10,69.321
70,4.70,4.776,606.10,35.62,3.050,503.73,46.48,-36.13,-16.91,10.86,69.183
70,4.70,4.792,456.09,51.64,3.434,396.96,57.82,-28.33,-12.99,6.19,68.694
70,4.70,4.664,405.87,57.04,3.465,352.71,62.52,-25.70,-13.12,5.48,68.869
60,18.50,18.531,920.77,0.00,18.531,920.77,0.00,0.00,-0.02,0.00,60.392
60,18.50,18.516,885.08,2.73,18.286,861.26,6.46,-1.24,-2.71,3.74,58.818
60,18.50,18.377,850.82,6.53,17.399,743.84,19.22,-5.32,-12.59,12.68,58.794
60,18.50,18.483,820.43,10.35,17.182,671.96,27.02,-7.04,-18.12,16.67,59.638
60,18.50,18.401,796.92,12.50,17.495,596.24,35.25,-4.93,-25.20,22.75,58.690
60,18.50,18.579,751.95,17.54,16.539,491.20,46.65,-10.98,-34.70,29.11,58.953
60,15.10,15.153,917.06,0.00,15.153,917.06,0.00,0.00,0.24,0.00,59.415
60,15.10,15.077,897.78,1.66,15.057,888.74,3.09,-0.14,-0.76,1.43,59.003
60,15.10,15.025,875.39,4.08,14.506,829.23,9.58,-3.46,-5.02,5.50,58.914
60,15.10,15.044,843.92,8.10,14.029,732.07,20.17,-6.75,-12.99,12.07,60.443
60,15.10,15.190,810.58,11.66,13.719,662.98,27.71,-9.68,-17.94,16.05,60.517
60,15.10,15.122,794.80,12.97,13.475,636.13,30.63,-10.89,-19.68,17.66,59.187
60,15.10,15.107,789.86,13.66,13.308,626.64,31.67,-11.91,-20.38,18.01,59.507
60,15.10,15.021,760.74,17.19,12.757,583.14,36.41,-15.07,-23.05,19.22,60.599
60,15.10,15.142,656.40,28.34,12.328,448.36,51.11,-18.58,-31.36,22.77,60.043
60,12.40,12.297,919.14,0.00,12.297,919.14,0.00,0.00,0.00,0.00,59.893
60,12.40,12.558,895.47,1.86,12.433,885.88,3.62,-0.99,-1.07,1.76,58.529
60,12.40,12.452,852.20,6.76,11.418,759.71,17.35,-8.30,-10.85,10.58,59.107
60,12.40,12.400,818.62,10.55,10.833,692.40,24.67,-12.64,-15.41,14.12,59.485
60,12.40,12.432,728.82,20.45,9.863,560.57,39.01,-20.66,-23.08,18.56,59.614
60,12.40,12.465,649.94,29.18,9.893,474.10,48.42,-20.64,-27.05,19.24,59.907
60,12.40,12.416,586.76,36.14,9.977,415.52,54.79,-19.64,-29.18,18.65,59.792
60,10.15,10.117,918.34,0.00,10.117,918.34,0.00,0.00,-0.05,0.00,59.579
60,10.15,10.141,903.92,1.43,9.947,892.69,2.79,-1.91,-1.30,1.36,59.632
60,10.15,10.129,876.30,4.54,9.262,812.30,11.55,-8.57,-7.36,7.00,60.183
60,10.15,10.206,840.01,8.56,8.736,736.68,19.78,-14.40,-12.36,11.22,60.494
60,10.15,10.235,755.49,17.84,7.827,599.34,34.74,-23.53,-20.73,16.90,60.714
60,10.15,10.177,716.88,22.03,7.653,557.03,39.34,-24.80,-22.36,17.31,60.562
60,10.15,10.232,562.21,38.97,8.058,414.51,54.86,-21.25,-26.36,15.90,60.745
60,10.15,10.183,515.13,44.13,8.170,369.96,59.71,-19.77,-28.28,15.58,60.808
60,8.30,8.312,918.56,0.00,8.312,918.56,0.00,0.00,-0.08,0.00,59.781
60,8.30,8.296,899.54,2.16,7.766,871.72,5.10,-6.39,-3.18,2.94,60.645
